"","dim1","dim2"
"regulatory.t9361",-38.3188441215033,98.7177487163003
"regulatory.t3624",-75.6205991531343,70.5113566049858
"regulatory.t9550",-117.443956396336,80.8628022624054
"regulatory.t6937",-75.8016750167273,91.4246600844422
"regulatory.t3591",-41.2425897004679,99.7916167095778
"regulatory.t1063",-80.4795060585992,70.1061010572292
"regulatory.t3661",-67.1823293330129,52.2069042669566
"regulatory.t3064",-32.9541922665213,140.875430865046
"regulatory.t9548",-81.4472406347587,65.2703216722999
"regulatory.t2960",-39.2177158311714,135.255529384025
"regulatory.t2937",-96.0661896806885,47.9787194536129
"regulatory.t3627",-42.4466132358214,102.226612538962
"regulatory.t9027",-39.4211644216474,108.746431009093
"regulatory.t2794",-46.0452548060351,113.892386583261
"regulatory.t9418",-54.4282787043832,90.6184292004443
"regulatory.t9068",-49.752693039246,72.9822485490569
"regulatory.t9651",-61.4503011846732,103.407367966771
"regulatory.t7975",-76.2021358344611,75.0129214313676
"regulatory.t4410",-99.5660506637634,93.9340730980508
"regulatory.t6082",-63.0329257658205,106.517708857984
"regulatory.t250",-21.7598057049106,102.860823735057
"regulatory.t804",-51.9634999715337,116.004081727464
"regulatory.t6478",-74.9703815924201,96.6101091677806
"regulatory.t10214",-19.7221195017681,131.51522676112
"regulatory.t2144",-75.9532390246885,79.3409166117805
"regulatory.t8441",0.113693147611811,144.505609834114
"regulatory.t3944",-53.0699979503894,110.043075813598
"regulatory.t9117",-26.2788841793845,118.284248123677
"regulatory.t9140",-65.4249890719884,93.6930707056954
"regulatory.t9519",-59.7011867061966,84.1086974878825
"regulatory.t4211",-26.3346149885566,136.321270240237
"regulatory.t331",-26.6288834576104,118.623882164602
"regulatory.t7961",-31.4722832422131,104.734105806345
"regulatory.t9567",-56.6484189266408,50.0391414115327
"regulatory.t6653",-92.8592323272872,75.4058445929302
"regulatory.t4678",-47.2361866173238,80.991438649946
"regulatory.t7446",-39.4022647822809,92.1294477059365
"regulatory.t4919",-54.1998807468759,89.7385300262683
"regulatory.t7382",-28.6399978608814,115.995580657117
"regulatory.t6436",-47.5560683088409,121.840190647982
"regulatory.t3388",-78.8776245615269,73.5897261462318
"regulatory.t6376",-16.7327996045051,128.066994810472
"regulatory.t4095",-37.1209634633726,115.753581291297
"regulatory.t1050",5.08778971885932,120.787765011684
"regulatory.t1809",-63.6676155931785,92.6417192696554
"regulatory.t3501",-67.6502301390456,76.0355928290074
"regulatory.t8795",-87.745407906038,43.7641368012007
"regulatory.t5257",-55.7324805231947,95.0319311290251
"regulatory.t265",-47.1780743055241,97.8338944993055
"regulatory.t8518",-49.6380277767908,91.7744825725132
"regulatory.t3975",-16.901155765741,104.363950086123
"regulatory.t2861",-4.65291998024446,119.972436036613
"regulatory.t8076",-59.2980554405359,107.150577523216
"regulatory.t5147",-98.4341977343844,67.5091218234857
"regulatory.t4261",-79.6041666191925,64.2820768373042
"regulatory.t2485",-52.7335742644167,86.7001578817168
"regulatory.t9449",-24.7229943899551,105.911928434124
"regulatory.t5917",-50.0190116949964,106.130638001673
"regulatory.t8156",-58.2778813960924,72.596272360267
"regulatory.t3560",-57.9577078988354,114.679393905397
"regulatory.t1971",-70.0681580108297,100.355256889497
"regulatory.t4260",-22.9047766933126,129.517953782666
"regulatory.t4853",-37.208015719916,114.397526686789
"regulatory.t1105",-80.4052981708534,57.258118440883
"regulatory.t5142",-115.350445124356,69.0596184109142
"regulatory.t3834",-80.2833299080986,83.7630989606019
"regulatory.t6175",-29.826129511115,111.762377950784
"regulatory.t6342",-31.8678496374913,105.711224011628
"regulatory.t3043",-56.0682109180321,99.5825667917778
"regulatory.t9315",-65.9900468182975,113.323783032199
"regulatory.t2736",-58.2576494716093,111.075165521073
"regulatory.t6891",-58.1756822934259,99.9524945262079
"regulatory.t4037",-22.2295010340473,98.8673662242761
"regulatory.t3391",-60.2384152081356,56.3313640382649
"regulatory.t8339",-31.3818057914131,108.694872465623
"regulatory.t9838",-64.1065357568172,112.141943330283
"regulatory.t8848",-43.882934589989,97.8304400188002
"regulatory.t4869",1.26380834605212,124.097869160343
"regulatory.t2779",4.67108351522263,128.461444133917
"regulatory.t8438",-66.0492496341677,91.8115380497538
"regulatory.t5311",-99.0587338231893,55.6363681753395
"regulatory.t7084",21.8004747833257,145.090733242046
"regulatory.t1613",-33.0798981583405,118.211399574442
"regulatory.t10074",-78.9509687460154,82.3042223643762
"regulatory.t2280",-71.2284984941448,80.1168375757901
"regulatory.t534",-78.9389630444904,77.339232888074
"regulatory.t2750",-52.6604639774954,101.128979587259
"regulatory.t3584",-16.9216471101644,87.8541836943912
"regulatory.t956",-104.350705161841,58.2039975259806
"regulatory.t4694",-73.4831482457807,56.2295301599763
"regulatory.t228",-105.078693883784,66.453705731546
"regulatory.t7363",-75.4141130784858,70.3192076925465
"regulatory.t7913",-32.1183397273967,93.9827381599602
"regulatory.t5190",-42.71439525623,113.403140452786
"regulatory.t6680",-63.0003985470726,101.777688818694
"regulatory.t10050",-61.1436237166858,96.2046216963919
"regulatory.t2060",-78.6245066781475,78.980142673275
"regulatory.t8439",-68.7100494736078,82.8122302840871
"regulatory.t3854",-80.5875319290891,101.253493545402
"regulatory.t9797",-99.9771785278566,57.7069223000288
"regulatory.t9432",-39.6801250677259,110.851354313208
"regulatory.t55",-104.731126414514,70.7190482291352
"regulatory.t2414",-3.00470819986073,135.662130823858
"regulatory.t8881",-38.7693880887818,98.6644592347371
"regulatory.t4417",-82.3001765557913,88.9491094463388
"regulatory.t9034",8.54376412408035,140.173425727797
"regulatory.t215",-55.810512531483,78.0654034317674
"regulatory.t5686",-101.214128915824,61.3810518593676
"regulatory.t8891",-6.60088563589067,84.5049038665898
"regulatory.t3048",-45.3802181551996,114.340929811339
"regulatory.t5704",-82.4206337544832,62.8054959705409
"regulatory.t1373",-109.564729864083,61.1893660205232
"regulatory.t9295",-39.1200860513338,89.7400682228954
"regulatory.t1922",-99.2199661056873,76.2415653623703
"regulatory.t6028",-81.7969662280917,66.4213519066023
"regulatory.t2658",-80.930403590557,65.3149484116024
"regulatory.t6718",-55.0106064240594,87.7621067351653
"regulatory.t179",-76.9042571956068,85.9290377588042
"regulatory.t8483",-29.675327371816,107.179115615302
"regulatory.t2626",-62.776769450044,101.153553277764
"regulatory.t939",-103.742368174566,25.5192687099816
"regulatory.t8492",-80.3204164232439,61.7592877453509
"regulatory.t4405",-64.5995822113448,88.7241735584141
"regulatory.t2281",-44.3525059022969,115.835283996866
"regulatory.t6167",-8.58555719758346,129.052040918285
"regulatory.t9532",-21.6928268543041,126.189850019362
"regulatory.t6189",-49.2596093829046,102.446326173976
"regulatory.t4861",16.8072536524153,145.78025016463
"regulatory.t3985",-0.662234296821072,133.883636279772
"regulatory.t5509",-55.070844491661,82.5246346724678
"regulatory.t2012",-60.4840965836521,61.6529987029877
"regulatory.t6911",-2.65776784022541,129.908388086601
"regulatory.t2876",-6.82185615013579,138.309936714124
"regulatory.t1760",-78.8607314834884,58.9313622228417
"regulatory.t7009",-53.7562615248358,62.6093101329621
"regulatory.t2221",-92.2355232313454,46.2603194963732
"regulatory.t3722",-27.1387099991591,93.43337109215
"regulatory.t3399",-101.675720350958,37.5101258827374
"regulatory.t3728",-97.3016862699409,68.0294060593269
"regulatory.t9728",-57.5742247561309,88.4706837424382
"regulatory.t9023",-70.2151999021779,88.7446729977837
"regulatory.t6726",5.89125048352768,118.134387812121
"regulatory.t9934",-88.8308390777949,60.0695495421741
"regulatory.t4675",-76.3956617869489,62.0165717034567
"regulatory.t6488",-26.1042604898461,128.953004234313
"regulatory.t1335",-84.2799443116485,91.2957988634995
"regulatory.t4254",-87.0031690432717,68.1658581813788
"regulatory.t4701",-89.3851409902903,91.1174995146906
"regulatory.t4153",-36.0821082124883,92.7706379434446
"regulatory.t6594",-110.087753239441,78.4570508039016
"regulatory.t4682",27.647776018439,125.78543780848
"regulatory.t3629",-33.9094669189622,111.639530383141
"regulatory.t1909",-87.9423665882875,73.1321143978123
"regulatory.t1892",-1.11635689282865,129.191327589203
"regulatory.t8777",-30.7014892273389,114.970968344926
"regulatory.t1737",-36.1879543698091,115.167820923908
"regulatory.t3538",-84.955502997492,57.8232141838167
"regulatory.t4169",-51.5104702876538,93.7197658768495
"regulatory.t5646",-86.5260670086809,90.3770315549055
"regulatory.t6399",-20.9393167544808,140.244017575223
"regulatory.t8368",-82.795048466956,73.5222286590074
"regulatory.t8416",-33.17492083743,105.085248813085
"regulatory.t963",-66.7592010293531,100.074178685633
"regulatory.t917",-52.7859555373143,95.2753853230105
"regulatory.t1641",-73.7682133392618,78.9340936522589
"regulatory.t2135",-25.759888389211,107.927140722813
"regulatory.t7643",-18.8200609682992,116.71537173903
"regulatory.t206",-8.98991574008155,137.46879923877
"regulatory.t596",-29.3874464448517,114.14573378512
"regulatory.t5484",-66.7027837177268,98.840803611126
"regulatory.t3940",-44.272886259531,100.384944769251
"regulatory.t7693",-56.8265781630811,92.5344919638623
"regulatory.t1608",-61.3770813584699,76.8147528017349
"regulatory.t6051",-78.2047585807693,70.7390211206061
"regulatory.t9162",-82.4344551798083,79.0089785494743
"regulatory.t8973",-16.8642213478968,133.170501890504
"regulatory.t4508",-65.7200971769218,92.1506861552872
"regulatory.t7256",-84.2683542120969,109.542057428284
"regulatory.t1464",-41.0387667274925,119.718674220857
"regulatory.t2806",-54.464758896838,110.534477772041
"regulatory.t2986",-57.818751458176,96.6542698757601
"regulatory.t9326",-57.6979905009863,77.5343523371911
"regulatory.t1655",-56.3411799890373,79.7151235501973
"regulatory.t6759",-95.1033067131979,59.2166316327491
"regulatory.t8123",-2.78961461074681,118.173978078191
"regulatory.t7232",-60.9901964775584,79.0429168304084
"regulatory.t2914",-76.2388602405932,87.9227649998894
"regulatory.t1795",-65.3001517857891,64.5677992968238
"regulatory.t1796",-46.0727288284717,93.7811740718486
"regulatory.t4041",-67.6127775032396,71.5119012800502
"regulatory.t6341",-55.6349291077162,84.3189498249437
"regulatory.t1116",-69.6303671894427,81.9387781380088
"regulatory.t3009",-76.3211351739766,86.7362464025464
"regulatory.t4739",-48.4592658124496,102.127961707133
"regulatory.t1868",-74.4989518613009,84.598365801753
"regulatory.t9191",9.61835509245521,159.118192440581
"regulatory.t3763",-47.8251083321915,96.9843814598637
"regulatory.t3255",-66.3764620937509,79.4992348353342
"regulatory.t826",-80.111197517888,93.5347294875582
"regulatory.t5288",-61.3821716681431,78.2762791981646
"regulatory.t463",-97.7631704206221,80.4530939110832
"regulatory.t7875",-61.9210953778229,89.5827531090626
"regulatory.t8051",-95.6385622442051,79.9393394912833
"regulatory.t565",-85.4607898382527,96.5083227605896
"regulatory.t6966",-42.0916409737747,131.974555556096
"regulatory.t859",-7.13189530602096,113.535674050306
"regulatory.t6588",-61.5139555867054,61.7308559934574
"regulatory.t1777",-88.2605884014149,100.349876133967
"regulatory.t3925",-74.8564824945798,88.0443990456636
"regulatory.t6209",-38.2660029258114,112.624762195884
"regulatory.t3617",-98.530205936671,56.5918531227844
"regulatory.t5343",-25.3467518681428,103.589037850712
"regulatory.t10063",-37.0629516040262,105.154142320691
"regulatory.t10077",-71.987647384375,99.4692622851078
"regulatory.t5654",-109.407658756868,46.2601610265935
"regulatory.t1090",-51.5912187083846,108.799850523997
"regulatory.t7279",-29.1594737984467,119.828093217069
"regulatory.t3315",-78.954769536605,80.8711558470086
"regulatory.t7195",-84.0838171746074,73.2962742966069
"regulatory.t10135",-108.653572542009,97.9836636400691
"regulatory.t9702",-98.3044820278481,86.075840903987
"regulatory.t9502",-76.4606786682407,62.1689471730942
"regulatory.t5856",-54.0437708297517,70.1228336627285
"regulatory.t8634",-69.9459403635044,88.9375986672874
"regulatory.t705",-25.2676086173791,127.985374907026
"regulatory.t2616",-94.2532364861874,51.5258776710917
"regulatory.t520",-74.0746221037887,80.9725967581582
"regulatory.t4013",-41.500342598506,86.3612570575485
"regulatory.t4504",-56.104361512292,98.6942193532363
"regulatory.t4475",-69.6541005911337,105.736008686782
"regulatory.t6477",-17.8284292271417,123.483689307442
"regulatory.t9658",3.75469438778333,105.735376063912
"regulatory.t10174",-101.85031494687,69.4244962281863
"regulatory.t5163",-37.0098890921227,93.0147835673089
"regulatory.t140",-59.7841022606641,90.6520575827916
"regulatory.t6614",20.610873451507,87.630608659762
"regulatory.t537",-66.6857022633086,89.3585651760815
"regulatory.t7591",-76.136285201762,83.2710330764457
"regulatory.t3231",-97.5779788745431,76.5982105729019
"regulatory.t7559",-67.8220911571754,70.5263065242282
"regulatory.t6920",-92.5859918055298,46.7192298260611
"regulatory.t475",-63.1950827453989,105.948596191001
"regulatory.t9986",-99.2515693999984,36.6963783796871
"regulatory.t7711",-114.08152440691,57.974973205764
"regulatory.t2034",-77.6912489481874,93.4663589986808
"regulatory.t1779",2.20337496296799,148.651373176228
"regulatory.t781",-64.7127798453494,95.621052430035
"regulatory.t4877",-67.2813474609164,90.119569091874
"regulatory.t2643",-103.348743859471,31.8850679621034
"regulatory.t270",-40.7383037705617,116.249869658616
"regulatory.t7194",-61.7877900638883,94.8428994745261
"regulatory.t5850",-73.6860727885882,86.797645525267
"regulatory.t10199",-85.6315978429976,112.860295016422
"regulatory.t1575",-49.3586158125021,113.302845743215
"regulatory.t9810",-51.2590636733191,110.660578501729
"regulatory.t147",-65.2275248092126,91.7433800419036
"regulatory.t8020",-58.4004479393,76.5073378136734
"regulatory.t472",-71.4453662952921,86.0029544635982
"regulatory.t4266",-32.4063720520169,116.732874701105
"regulatory.t777",-88.7353225357669,61.3980100651296
"regulatory.t3680",-55.2351838122254,100.358421130835
"regulatory.t10172",-93.4378573085789,83.5738656224132
"regulatory.t6535",-58.7207973365467,64.1025101422694
"regulatory.t6213",-56.7510400761753,88.8936936268527
"regulatory.t5552",-0.908584902731784,123.961203344876
"regulatory.t7524",-90.599301508332,78.9221701494484
"regulatory.t8600",-90.7576407330528,79.202160676906
"regulatory.t2970",-55.2907732955336,68.7695984514123
"regulatory.t3960",-22.2839673607246,106.359924711324
"regulatory.t5712",-30.3945782929171,109.551098412295
"regulatory.t978",-66.8209233087896,92.1186655914917
"regulatory.t6585",-111.598794787421,67.1826161831117
"regulatory.t2523",-95.517163635991,57.919038827512
"regulatory.t4652",-46.2463032691855,74.4676377997717
"regulatory.t5059",-45.3635211368205,104.96943477664
"regulatory.t1340",-19.8327006816532,115.79385414103
"regulatory.t5299",-87.4586479433119,69.7945886418843
"regulatory.t8685",-75.7510404704514,79.116365061994
"regulatory.t2585",-18.5903438662962,134.975899536283
"regulatory.t9498",-100.646531731854,70.8053900109822
"regulatory.t9959",-8.63927986949267,128.432259056335
"regulatory.t9755",-50.6622685441702,111.457443084738
"regulatory.t9401",-24.7783904458019,124.742136416142
"regulatory.t8115",-60.6999341960676,50.2530882326698
"regulatory.t5131",-92.055170666746,61.5636651906985
"regulatory.t4244",-85.2648322251411,72.331341256448
"regulatory.t9661",-98.139979467898,69.9239681154452
"regulatory.t4477",-71.4585786757108,86.5671054596198
"regulatory.t3288",-84.2439618422203,69.4414659655319
"regulatory.t3787",-16.9312965962274,100.360965150089
"regulatory.t5741",-27.3337913367648,139.176900240414
"regulatory.t3948",-46.0894480794432,93.1115697381703
"regulatory.t9492",-5.72730376147173,116.055891525007
"regulatory.t4776",-31.200669635966,121.120712594839
"regulatory.t1780",-13.0536501972738,140.032690259807
"regulatory.t242",-86.5387140940059,90.8563167134164
"regulatory.t8427",-83.5689252926225,61.1886487057269
"regulatory.t5023",-98.1645245115007,72.9518227840614
"regulatory.t4523",-79.9714210438531,69.0340444077285
"regulatory.t5903",-82.1721390286349,63.2977243521411
"regulatory.t6493",-89.6490012553544,95.1350333309269
"regulatory.t1702",-37.6690905608139,115.761381157174
"regulatory.t1286",-101.381219186645,26.4515879649286
"regulatory.t393",15.8436888179552,158.077476214238
"regulatory.t1040",18.5987155005823,141.588671077611
"regulatory.t3576",-32.6584438841098,106.634519808947
"regulatory.t2864",-14.7256437637397,137.260514672002
"regulatory.t9",-93.0933143728458,49.5075509259588
"regulatory.t7606",-31.0240610419228,131.04392327126
"regulatory.t9474",-74.6751097991155,54.004623892927
"regulatory.t8837",-59.8838110834563,89.7091530161744
"regulatory.t7507",-73.7865622352374,91.242240931016
"regulatory.t654",-69.0914710845304,89.6507025987894
"regulatory.t1634",-39.4838360532848,106.012071999215
"regulatory.t4740",-77.4147828902751,76.4825064614696
"regulatory.t5029",-61.1722789069945,82.7902911534611
"regulatory.t4107",-35.9869803154641,120.087805330993
"regulatory.t4315",-62.6503004712117,60.3974137624262
"regulatory.t3394",-29.707125156422,127.61318461622
"regulatory.t482",-68.0291392803598,59.6940305553294
"regulatory.t7435",-71.65495322977,66.9504799337766
"regulatory.t1886",-64.5256409239712,88.7464913942992
"regulatory.t7874",-73.5317642127853,72.6135737855393
"regulatory.t8271",-89.9870063948096,92.0320518412214
"regulatory.t6904",-69.8137645496298,72.1204684170684
"regulatory.t1230",-68.6129124857801,96.0984477655467
"regulatory.t6654",-88.8022019631917,58.2004850112018
"regulatory.t2246",48.8719855059668,149.912765249235
"regulatory.t251",-4.38437141369503,125.310440775265
"regulatory.t2264",-60.1198451642338,77.8232200014759
"regulatory.t6391",-55.8158476860236,97.2303805847043
"regulatory.t8831",-91.1879182084814,56.332865801093
"regulatory.t4422",-32.187930742062,116.632327623453
"regulatory.t4209",-26.0609845429043,87.9161847196948
"regulatory.t328",17.4842485599166,138.86890057709
"regulatory.t7045",-36.4363650831665,112.833314523851
"regulatory.t6547",-62.1506438571276,74.9359648246152
"regulatory.t7732",-84.2735314021692,71.6872100713852
"regulatory.t3466",-86.4310867413926,56.1497027990728
"regulatory.t3489",-53.8299562175241,106.358183304358
"regulatory.t5063",-32.083759354345,94.4080672850525
"regulatory.t1284",-98.0253818036519,87.9486643477298
"regulatory.t7777",-12.4480171969994,131.199682140388
"regulatory.t5624",-54.2503390474267,92.4493572233683
"regulatory.t8100",-77.1577460862979,88.1413575440787
"regulatory.t3567",4.13121334806543,91.3790339984905
"regulatory.t3867",-78.7990548422576,68.6787824354993
"regulatory.t9167",-90.5511426618282,42.8287091206736
"regulatory.t6024",-67.9218917147805,86.1883687764002
"regulatory.t2987",-21.5315259804841,131.513480058873
"regulatory.t8819",-71.7341738033435,79.7648811807441
"regulatory.t3743",-19.6433374291047,141.288787259481
"regulatory.t5071",21.711603701842,134.868769655964
"regulatory.t7451",-98.6727256534551,98.0430827917235
"regulatory.t6960",-60.7778095669453,89.228085456112
"regulatory.t2509",-85.6897619941094,67.9319346164799
"regulatory.t2801",-69.2093000866574,64.5845317906121
"regulatory.t10005",-75.0125567208541,86.7131026245375
"regulatory.t2162",-10.5994188372078,124.382546695213
"regulatory.t6829",-91.1209850538146,45.8605720167432
"regulatory.t4069",-25.9920810950114,85.8048975900567
"regulatory.t3393",-40.9404609492387,101.998067617009
"regulatory.t6064",-59.0205345384667,53.999541531308
"regulatory.t10061",-78.4555571129332,105.269001494916
"regulatory.t2232",-108.722624271716,74.1538232837323
"regulatory.t6158",12.1080169299942,137.676681824718
"regulatory.t3803",-44.9917642335782,77.7914448055296
"regulatory.t10154",-49.6731242063795,96.057441515771
"regulatory.t1682",-5.85470743771886,127.395544023306
"regulatory.t10146",-67.7175797496816,84.5091618199036
"regulatory.t4068",-132.624546012251,71.9584162021603
"regulatory.t5991",-20.26871591657,117.190558601917
"regulatory.t6682",-98.9202394157827,89.0392106195755
"regulatory.t5458",-30.2183336449914,131.142397252089
"regulatory.t8337",-88.6628573554649,51.3924869380889
"regulatory.t461",-34.4518604925197,92.9821608115623
"regulatory.t9426",-65.8603441853207,109.828152829191
"regulatory.t2958",-80.6451721353225,76.7837729423747
"regulatory.t8392",-66.9500366197129,71.5110334654569
"regulatory.t4251",-41.9112611833675,116.315297228777
"regulatory.t5120",-38.7594322323106,117.545957298548
"regulatory.t2852",-58.8772571249871,91.325372242955
"regulatory.t3610",-66.195675418769,114.684638033399
"regulatory.t7002",-79.6235364145156,122.672083857681
"regulatory.t7537",-10.4062519088201,133.861412900316
"regulatory.t568",-45.0697897551706,110.430887035717
"regulatory.t3138",-48.5464874237161,86.0421748222386
"regulatory.t1677",-70.6498236774071,59.3491305880992
"regulatory.t9128",-47.968857312272,86.9918601330189
"regulatory.t3220",-42.5392445745942,124.98506755448
"regulatory.t1511",-28.3576624954278,118.616254309367
"regulatory.t9864",-64.8856303042836,71.2022922666687
"regulatory.t2092",43.8710145590671,78.9853931135757
"regulatory.t4322",-91.6639102169149,51.8444085382672
"regulatory.t370",-37.4730594109826,91.1074788017203
"regulatory.t1513",-99.5863030561585,65.0609569436734
"regulatory.t1567",-49.5433761824456,103.453992217972
"regulatory.t9245",-32.6878025753562,100.078283837662
"regulatory.t4624",-101.623673157665,36.7009537839271
"regulatory.t4026",-43.9575762399075,112.216417356973
"regulatory.t5899",-33.7317331013277,106.184697769791
"regulatory.t6990",-51.8967154015906,95.9929855283289
"regulatory.t1927",-103.116294000203,88.4399815136191
"regulatory.t8560",-93.8786505429743,77.9322076142683
"regulatory.t5738",-51.692284259786,96.2614517827674
"regulatory.t6489",-77.5519728810251,91.3683332767762
"regulatory.t5988",19.080719949681,145.237794105867
"regulatory.t8893",-64.9241769023768,60.0908866887134
"regulatory.t1476",-79.9170024007554,82.7084993976686
"regulatory.t2112",-76.9445043488035,74.6802254898985
"regulatory.t10119",-31.532633321356,103.648135147624
"regulatory.t9301",-68.5936197839691,99.7558874889197
"regulatory.t9069",-86.3386116609084,44.8186722510634
"regulatory.t337",-35.358781033928,109.499827500077
"regulatory.t6795",-78.9975934481753,77.9110784007659
"regulatory.t1621",-95.3819223940012,96.9159055371138
"regulatory.t2775",-0.913518129423945,141.421872942356
"regulatory.t2742",-63.0854655195488,83.5923374786308
"regulatory.t2921",-86.2453443687803,87.1778710737124
"regulatory.t5823",-48.1129745082834,86.8948767140754
"regulatory.t5596",-52.2258925421978,115.801650336393
"regulatory.t3126",-51.0830993440063,94.4635840285452
"regulatory.t6360",-43.7824046419811,120.632323778046
"regulatory.t7078",-57.941345807183,64.3968832393818
"regulatory.t2299",-67.5204823519189,70.1416209497985
"regulatory.t6514",-111.488480771091,105.160707646121
"regulatory.t535",-82.0186991147482,79.2567429972109
"regulatory.t7383",-37.904454549289,89.4548506440448
"regulatory.t2069",-27.6688327173358,111.493910390902
"regulatory.t9145",-28.1742632237902,111.650352986832
"regulatory.t3968",-15.5669343022143,115.646576009838
"regulatory.t757",-19.0690818019559,109.739728101167
"regulatory.t7472",-49.8174995876004,76.6573777909703
"regulatory.t8189",-66.8840202310026,60.1370080420561
"regulatory.t1881",-79.9028894850655,99.099078986976
"regulatory.t3881",-58.2981782943301,99.9951147790798
"regulatory.t7653",-61.1483010880382,85.2966603821879
"regulatory.t2071",-64.7059005233749,106.668584385107
"regulatory.t1065",-44.0066366103745,77.873208810505
"regulatory.t371",16.0584205538095,159.597810460939
"regulatory.t2011",-86.2723039006725,49.052515800226
"regulatory.t1942",-76.5921068645016,74.4550173274109
"regulatory.t2065",-63.1434423823957,85.6315564092183
"regulatory.t3750",-45.0293226108245,95.4302338665287
"regulatory.t3347",-20.2448519455175,79.7328971727929
"regulatory.t257",-92.3625126709058,81.8746312684962
"regulatory.t423",-92.4635383652723,43.0317520961948
"regulatory.t3525",-22.6848812942903,132.016846840045
"regulatory.t699",-72.4738508119298,80.7040542307922
"regulatory.t6814",-53.0636188271066,76.9354702588579
"regulatory.t6983",-49.3473916902769,102.365707301145
"regulatory.t953",-119.847149412475,56.8429736375314
"regulatory.t5069",-115.436846988438,50.4766996861274
"regulatory.t4881",-60.7870700134553,99.3678749186804
"regulatory.t2398",-22.261051413728,104.600354352509
"regulatory.t876",-49.958298457572,100.853014738805
"regulatory.t2245",-29.9231646118899,127.198180931548
"regulatory.t4696",-77.7393488572302,68.6457792852069
"regulatory.t3520",-66.2955176445489,93.1398485392015
"regulatory.t7978",-44.0614073919389,100.221267122417
"regulatory.t8496",-69.711220795378,70.8954042287777
"regulatory.t144",-3.26846129927003,132.344211149928
"regulatory.t7024",-20.4190450640568,118.617823579554
"regulatory.t9686",-49.0269738162651,106.700981139411
"regulatory.t2354",-54.3482688859084,72.0560427800666
"regulatory.t1189",-90.9781518167671,71.6479327904891
"regulatory.t9138",-49.3033891114355,105.198953493441
"regulatory.t8088",-60.5052204601849,76.2305245895091
"regulatory.t1546",-41.2369648932354,83.5192076164851
"regulatory.t9600",-45.6731823921328,115.49623010958
"regulatory.t9201",-89.6384682291394,39.434043557264
"regulatory.t1689",-66.6055524588046,91.3271333182413
"regulatory.t3404",-53.2653410092779,77.2461577155563
"regulatory.t2442",-90.795285628693,59.2678385274812
"regulatory.t7162",-74.5580967546209,50.5509383541023
"regulatory.t8277",-46.4275212646874,106.950081744427
"regulatory.t8552",-33.3321962362722,111.484095497023
"regulatory.t2022",-79.8441046082586,59.1365670746262
"regulatory.t4799",-48.2407496137373,96.4120014596139
"regulatory.t10070",-77.5799685023974,56.841197224959
"regulatory.t5449",-60.9942411377892,88.9094747917714
"regulatory.t9215",-73.9715340265144,74.1980118508862
"regulatory.t3384",-12.5517170755341,138.210826814508
"regulatory.t9392",-100.105815439788,56.7544165917337
"regulatory.t9303",-65.9341775133668,61.1733912052287
"regulatory.t4007",8.93383113563645,152.494559795169
"regulatory.t6254",-89.854522195334,61.1932399347892
"regulatory.t9655",-76.5616545883122,97.5856689671784
"regulatory.t8650",-62.7022353198266,121.352472638307
"regulatory.t9486",-84.6047410995783,79.764816523208
"regulatory.t3087",-83.9073820121027,59.6658689727537
"regulatory.t4614",-31.863983231698,112.937423517748
"regulatory.t7933",-40.468309316332,79.0680576894108
"regulatory.t2029",-76.4062031541889,70.3048142435208
"regulatory.t1736",-28.2643613956091,106.930917261015
"regulatory.t2444",-80.605858002,81.5634584520442
"regulatory.t1374",-74.7653852641082,43.7601754787658
"regulatory.t8971",-51.8024126108746,109.151584165077
"regulatory.t610",-74.2286096691168,72.3561512983929
"regulatory.t6880",-22.9336552465095,128.901580172644
"regulatory.t1184",-60.3795622237487,59.8590747122311
"regulatory.t7213",-53.0739887657952,103.339776523272
"regulatory.t7481",-66.3026646889269,72.315287923618
"regulatory.t4826",-23.3556981745327,145.199592472375
"regulatory.t9165",-57.0956546552287,61.815395919246
"regulatory.t5581",-4.98695707221092,130.787338558043
"regulatory.t6877",-67.6121840110442,81.0367182001797
"regulatory.t3047",-37.3272650292236,102.827260762329
"regulatory.t396",-25.4727918458532,127.841352271515
"regulatory.t8495",-87.3408016016052,44.7456986902721
"regulatory.t2849",-69.7888373539664,78.5046438983597
"regulatory.t3626",-55.1556785367581,103.519115906236
"regulatory.t2127",-43.5676170556444,126.911378960801
"regulatory.t9514",-24.2429685010999,124.947923787371
"regulatory.t6381",-73.5665750706072,97.6184766502674
"regulatory.t9790",-72.2656545877623,93.1751793453204
"regulatory.t6348",-56.7836687517059,122.119054495145
"regulatory.t8163",-60.542230449849,82.4256122177359
"regulatory.t9375",-34.8819840542241,112.641150550467
"regulatory.t9052",-67.3128873088521,64.5827657683897
"regulatory.t4528",-95.6633776895716,53.4446950284956
"regulatory.t4684",-77.6001452033121,97.5677657768291
"regulatory.t7912",-31.0533246028295,125.60920673365
"regulatory.t376",-87.3752747048448,59.594982979786
"regulatory.t4899",-44.9248686150003,92.792060433357
"regulatory.t2637",-101.126641103159,47.2332710482983
"regulatory.t8839",-96.7425951229605,71.6994576455502
"regulatory.t7036",-4.20175446501567,117.93920453957
"regulatory.t7734",-46.1428419822288,124.39055762708
"regulatory.t8611",-10.4103597139358,105.052665592883
"regulatory.t7656",-58.3584535896784,80.1062092386694
"regulatory.t5663",-77.8581498868002,57.3475302385382
